song_id,artist,lyric_text,label
1664,casting crowns,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1665,jim brickman,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1666,lanae hale,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1668,bing crosby,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1669,andy williams,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1671,peter paul  mary,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1673,amy grant,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1678,sanctus real,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1679,out of eden,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1680,sara groves,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1682,michael mcdonald,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1683,the jackson 5,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1684,the jackson 5,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1685,frank sinatra,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1686,bing crosby,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1688,lonestar,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1689,obituary,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1690,black eyed peas,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1691,regina spektor,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1694,underworld,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1696,the chemical brothers,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1697,randy travis,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1698,lady antebellum,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1699,rose,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1700,talking heads,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1701,queen,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1702,beck,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1703,king crimson,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1704,chris tomlin,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1705,dave barnes,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1706,mercy me,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1707,brooklyn tabernacle choir,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1708,matt maher,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1709,the temptations,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1710,ledisi,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1711,ledisi,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1712,the ojays,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1713,ledisi,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1714,the damned things,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1717,yolanda adams,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1718,slaughter,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1719,the ramones,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1720,bb king,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1721,harry connick jr,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1723,diana krall,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1724,curtis lee,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1725,mountain,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1726,bing crosby,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1727,th legendary shack shakers,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1728,aretha franklin,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1729,karrin allyson,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1730,jj grey  mofro,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1731,elvis costello,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1732,mudcrutch,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1733,louis armstrong,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1734,the rolling stones,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1735,elvis presley,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1736,brooks  dunn,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1737,randy travis,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1738,slayer,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1739,meat loaf,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1741,susan boyle,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1743,ricky van shelton,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1744,clay walker,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1745,mick hucknall,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1746,luther vandross,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1748,boney james,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1749,blonde redhead,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1750,goldfrapp,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1752,moby,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1754,blonde redhead,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1755,zero 7,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1756,nirvana,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1757,nouvelle vague,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1759,band of horses,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1760,barcelona,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1761,joan sebastian,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1764,armored saint,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1765,billie holiday,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1766,solomon burke,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1768,madeleine peyroux,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1769,ella fitzgerald,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1773,the mighty mighty bosstones,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1774,wire,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1776,the beatles,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1778,the beach boys,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1779,billie holiday,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1780,aretha franklin,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1782,willie nelson  wynton marsalis,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1783,j dilla,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1784,george harrison,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1785,kem,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1786,natalie merchant,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1790,jenny and johnny,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1791,royksopp,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1792,ok go,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1793,rogue wave,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1798,huey lewis and the news,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1799,ted leo  the pharmacists,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1800,cat power,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1801,jack jones,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1802,the kinks,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1803,antony  the johnsons,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1804,foxy shazam,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1805,the pixies,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1806,the breeders,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1807,mark ronson,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1808,chris knight,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1810,broadcast,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1811,ted leo  the pharmacists,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1813,twisted sister,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1814,exodus,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1815,the red hot chili peppers,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1817,bowerbirds,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1818,bullet for my valentine,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1820,tom jones,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1823,devo,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1824,the red hot chili peppers,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1825,living colour,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1827,the j geils band,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1830,pantera,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1833,coco montoya,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1834,sepultura,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1835,feist,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1836,kem,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1839,dinah washington,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1841,mitty collier,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1842,evile,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1843,the brian jonestown massacre,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1848,ella fitzgerald,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1849,the cure,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1850,the ramones,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1852,the kooks,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1854,keane,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1856,bif naked,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1857,visions of atlantis,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1858,wilco,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1859,jenny lewis,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1860,visions of atlantis,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1862,cavalera conspiracy,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1863,mastodon,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1864,luis enrique,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1865,alejandra guzman,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1866,neil diamond,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1867,tinariwen,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1868,charles bradley,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1871,miike snow,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1872,alice russell,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1874,darryl worley,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1875,chris ledoux,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1876,the brian jonestown massacre,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1877,brooks  dunn,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1878,the ting tings,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1879,john gold,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1880,richie havens,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1881,sophie milman,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1882,metallica,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1883,radiohead,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1884,crocodiles,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1885,austra,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1886,the suburbs,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1887,the kinks,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1888,vhs or beta,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1889,the flaming lips,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1890,lee andrews  the hearts,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1891,kraftwerk,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1892,the grateful dead,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1895,eric benet,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1896,david rock feinstein,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1897,byron cage,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1898,martha  the vandellas,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1899,no age,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1901,atreyu,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1902,finger eleven,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1903,lacuna coil,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1904,serj tankian,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1905,buckcherry,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1906,joss stone,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1907,janet jackson,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1908,framing hanley,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1909,los primos de durango,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1910,alexander oneal,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1912,prince,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1913,ledisi,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1914,unwritten law,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1915,gwar,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1916,barlowgirl,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1917,british sea power,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1919,sneaker pimps,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1920,yeah yeah yeahs,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1921,chalino sanchez,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1922,j dilla,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1923,wavves,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1924,film school,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1926,m ward,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1927,hannah montana,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1928,joyce sims,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1929,skillet,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1930,the smithereens,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1931,bobby womack,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1932,vanessa williams,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1933,harry connick jr,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1934,jonathan nelson,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1935,buddy guy,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1938,mishka,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
1939,azure ray,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1940,the flaming lips,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1941,tommy dorsey  his orchestra,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1942,louis armstrong,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1944,marc anthony,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1945,the carpenters,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1946,jazmine sullivan,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1947,beres hammond,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1950,ray charles,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1951,u2,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1952,guns n roses,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1953,skeeter davis,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1954,cascada,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1955,teddy pendergrass,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1956,armin van buuren,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1957,glen campbell,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1958,disturbed,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1960,queen latifah,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1964,the kills,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1965,slayer,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1966,tame impala,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1967,buke and gass,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1969,orange juice,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1970,two door cinema club,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1971,catie curtis,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1972,raul malo,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
1973,in this moment,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
1974,broken social scene,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1975,dave matthews  tim reynolds,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1976,andy williams,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
1978,the smiths,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1979,ellie goulding,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1980,hey champ,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1981,la sera,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1982,eisley,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1983,railroad earth,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1984,ben kweller,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1985,cat power,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1986,warbringer,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1987,fruit bats,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
1988,sons and daughters,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
1989,the fixx,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue
i count the miles between breaths and call it home",sad
1990,devo,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
1991,starfucker,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
1993,panda bear,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1996,abc,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
1997,tlc,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
1998,alejandro escovedo,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
1999,peggy lee,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2000,bloodsimple,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2001,toby beau,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2003,jeffrey osborne,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
2004,james brown,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2006,julianne hough,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2007,zz top,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
2009,james brown,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2010,lady gaga,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2011,inna,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
2012,kaskade,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2013,michael mcdonald,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2014,jeff lorber,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2015,whitney houston,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2016,kenny rogers  dolly parton,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2017,jose luis perales,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
